customer_id,renewal_date,age,province,policy_type,tenure_years,annual_premium,premium_change_pct,payment_frequency,autopay_enrolled,missed_payments_12m,claims_count_3y,last_claim_status,complaints_12m,service_interactions_12m,satisfaction_score,multi_policy_count,life_event_12m,digital_logins_12m,outcome
H500202,2026-03-01,36,BC,Tenant,2.5,548.89,-1.5,Monthly,Yes,0,0,None,0,2,10,1,None,8,Renewed
H500203,2026-05-08,80,ON,Auto,2.9,1934.52,16.0,Monthly,Yes,1,0,None,0,2,6,1,None,5,Renewed
H500204,2024-11-25,53,ON,Life,2.4,1487.27,-4.0,Monthly,Yes,2,0,None,0,3,4,1,None,7,Renewed
H500205,2026-01-08,19,ON,Auto+Home Bundle,12.6,2153.47,9.0,Monthly,Yes,0,0,None,1,2,9,2,None,12,Renewed
H500206,2024-07-22,31,ON,Auto,6.8,3037.68,1.0,Monthly,Yes,0,3,Approved,1,5,7,2,Job Change,15,Renewed
H500207,2026-04-05,39,BC,Auto,5.2,1526.64,7.9,Monthly,No,0,0,None,0,1,9,2,None,8,Renewed
H500208,2024-09-12,29,QC,Home,2.5,2453.32,4.5,Annual,Yes,0,4,Approved,3,1,10,1,Retirement,10,Renewed
H500209,2025-07-11,53,QC,Auto+Home Bundle,5.0,3790.19,13.5,Monthly,No,0,1,Partial,2,0,7,1,None,10,Lapsed
H500210,2025-02-11,58,NS,Auto,2.5,2666.43,2.2,Monthly,No,0,0,None,1,1,6,2,None,13,Lapsed
H500211,2024-09-24,26,NS,Auto+Home Bundle,1.1,3737.1,3.7,Monthly,Yes,1,0,None,0,1,5,1,Job Change,10,Renewed
H500212,2024-12-03,33,MB,Auto,1.3,3462.15,-1.1,Annual,No,0,0,None,3,3,5,1,Divorce,8,Renewed
H500213,2025-11-23,28,ON,Auto,1.2,2519.96,-6.4,Monthly,Yes,0,0,None,1,2,7,2,None,13,Renewed
H500214,2025-08-08,68,NS,Auto+Home Bundle,3.7,2915.91,14.2,Monthly,Yes,0,0,None,0,1,4,3,Marriage,7,Renewed
H500215,2025-10-30,65,ON,Auto+Home Bundle,2.9,3503.6,7.5,Monthly,Yes,0,1,Approved,0,2,7,1,Marriage,8,Renewed
H500216,2024-11-23,68,MB,Auto,12.2,3124.83,-1.3,Annual,Yes,0,0,None,0,5,7,2,None,3,Renewed
H500217,2024-12-30,43,ON,Tenant,0.3,433.7,16.9,Monthly,Yes,0,1,Approved,0,0,7,2,None,7,Renewed
H500218,2024-09-06,78,ON,Tenant,7.3,270.55,2.2,Monthly,No,1,1,Approved,0,1,8,2,None,5,Renewed
H500219,2024-11-11,28,ON,Auto+Home Bundle,3.5,3730.29,14.8,Monthly,No,1,3,Approved,0,1,9,1,None,19,Lapsed
H500220,2025-09-11,37,ON,Home,5.6,1696.11,7.7,Monthly,No,1,0,None,0,1,8,3,None,8,Renewed
H500221,2025-07-26,19,MB,Auto,3.8,1527.45,7.1,Monthly,Yes,0,0,None,0,3,9,1,None,5,Renewed
H500222,2025-08-21,34,QC,Home,14.7,1358.2,12.1,Annual,No,0,0,None,0,2,7,1,Marriage,12,Renewed
H500223,2024-07-10,69,QC,Auto+Home Bundle,6.5,4935.91,1.9,Annual,Yes,0,0,None,0,4,8,1,Job Change,10,Renewed
H500224,2025-06-06,24,MB,Auto,0.3,1277.06,5.8,Monthly,No,0,0,None,0,2,10,2,Home Purchase,13,Renewed
H500225,2024-11-10,72,AB,Auto,0.3,3567.19,13.1,Monthly,Yes,1,1,Approved,0,3,9,1,Divorce,7,Renewed
H500226,2024-08-01,70,BC,Tenant,5.1,474.01,6.2,Monthly,No,0,0,None,0,5,8,2,New Child,6,Renewed
H500227,2026-02-07,34,AB,Auto+Home Bundle,2.9,3904.46,7.9,Monthly,Yes,0,0,None,0,1,7,1,Marriage,5,Renewed
H500228,2024-08-18,44,QC,Auto,2.1,2610.96,1.7,Monthly,Yes,0,0,None,1,0,7,3,None,4,Renewed
H500229,2024-10-10,58,MB,Life,1.2,930.7,10.8,Annual,Yes,0,2,Approved,0,4,9,1,Job Change,15,Renewed
H500230,2025-04-15,29,ON,Home,2.7,952.85,17.2,Monthly,Yes,0,0,None,0,2,6,1,New Child,9,Renewed
H500231,2024-11-22,75,QC,Auto,0.6,3542.02,10.8,Monthly,Yes,0,0,None,2,1,6,1,None,14,Renewed
H500232,2024-12-18,41,QC,Auto,0.3,1768.95,1.1,Monthly,No,0,0,None,0,1,6,3,None,4,Renewed
H500233,2025-05-17,19,AB,Life,3.9,1807.42,17.2,Annual,No,0,1,Approved,0,3,9,1,Divorce,7,Renewed
H500234,2025-05-13,77,BC,Auto,1.0,1861.71,-1.0,Annual,Yes,2,2,Approved,0,2,8,1,Marriage,9,Renewed
H500235,2024-12-19,38,NB,Home,5.6,1730.46,0.1,Monthly,No,0,0,None,0,0,8,1,None,6,Renewed
H500236,2026-04-11,62,ON,Auto,0.8,2877.84,-7.6,Monthly,Yes,1,0,None,0,2,10,1,None,7,Renewed
H500237,2025-11-29,36,ON,Tenant,4.1,617.83,10.8,Monthly,No,1,1,Approved,0,1,7,1,None,10,Renewed
H500238,2025-06-27,58,ON,Home,0.3,1090.03,3.5,Annual,Yes,0,0,None,0,2,7,1,None,14,Renewed
H500239,2026-05-07,65,ON,Auto+Home Bundle,2.4,2489.73,-3.0,Monthly,Yes,1,0,None,0,2,5,3,Retirement,10,Renewed
H500240,2024-10-14,66,ON,Auto,2.2,2756.61,11.8,Monthly,No,0,0,None,0,1,7,1,Job Change,11,Renewed
H500241,2026-01-06,66,QC,Auto,7.2,1510.86,13.6,Monthly,Yes,0,0,None,0,2,6,1,New Child,9,Renewed
H500242,2025-06-23,65,QC,Home,1.0,1219.4,5.1,Annual,No,0,4,Approved,0,1,6,1,New Child,7,Renewed
H500243,2025-11-01,55,BC,Auto+Home Bundle,5.0,2416.36,-2.3,Annual,No,0,0,None,0,0,6,2,Retirement,10,Renewed
H500244,2026-01-13,21,MB,Life,0.3,1824.76,9.1,Monthly,Yes,0,0,None,1,3,6,2,None,11,Renewed
H500245,2025-05-19,24,NS,Home,10.8,1184.86,4.4,Monthly,Yes,0,1,Approved,0,3,6,1,None,8,Renewed
H500246,2026-03-23,61,ON,Home,5.9,1440.84,3.5,Monthly,Yes,0,0,None,0,2,9,1,None,16,Renewed
H500247,2025-07-29,71,SK,Auto,1.8,1377.55,5.7,Annual,Yes,0,0,None,1,4,6,1,Divorce,4,Renewed
H500248,2025-03-27,39,ON,Life,0.6,1994.15,-2.1,Monthly,Yes,0,0,None,0,4,6,3,None,8,Renewed
H500249,2025-05-10,28,AB,Auto+Home Bundle,1.8,2207.61,4.1,Annual,Yes,1,0,None,0,1,6,2,Divorce,9,Lapsed
H500250,2024-11-15,38,BC,Home,4.8,2267.06,4.4,Annual,Yes,0,2,Partial,0,1,6,1,New Child,9,Renewed
H500251,2024-12-19,76,QC,Life,1.2,707.89,-3.9,Monthly,Yes,1,1,Partial,0,3,7,1,None,6,Renewed
H500252,2025-10-12,36,BC,Auto,0.7,2128.02,10.0,Annual,Yes,2,0,None,0,4,8,2,None,12,Renewed
H500253,2024-11-26,66,BC,Auto+Home Bundle,3.5,2822.62,7.4,Monthly,Yes,0,0,None,0,2,9,1,None,9,Renewed
H500254,2026-05-30,53,ON,Home,1.1,1657.56,-1.6,Monthly,Yes,0,0,None,0,2,5,1,Home Purchase,5,Lapsed
H500255,2025-04-06,31,BC,Auto,0.5,2985.34,6.5,Monthly,Yes,0,4,Approved,1,1,6,2,None,8,Renewed
H500256,2025-11-22,34,SK,Auto+Home Bundle,0.3,5148.13,4.8,Monthly,No,1,0,None,0,6,10,1,Marriage,7,Renewed
H500257,2026-03-09,72,QC,Home,1.7,2211.9,10.9,Annual,Yes,0,0,None,3,0,8,1,None,9,Renewed
H500258,2025-03-07,19,ON,Home,1.1,1287.14,15.1,Monthly,Yes,1,2,Approved,0,2,9,2,Home Purchase,8,Renewed
H500259,2024-08-21,80,ON,Auto+Home Bundle,8.0,4836.9,15.2,Annual,No,2,0,None,0,2,4,1,None,8,Renewed
H500260,2026-05-06,45,NB,Life,0.3,1127.64,10.9,Annual,No,3,0,None,0,1,10,2,None,11,Renewed
H500261,2025-08-31,79,BC,Auto+Home Bundle,5.4,2351.28,-8.0,Monthly,Yes,2,0,None,1,4,8,1,None,9,Renewed
H500262,2025-04-15,51,QC,Tenant,4.0,478.07,8.3,Monthly,No,0,0,None,0,1,10,2,Divorce,4,Renewed
H500263,2026-04-04,39,AB,Auto,8.4,1562.11,-0.8,Annual,No,2,4,Approved,1,1,8,2,None,9,Renewed
H500264,2025-12-15,29,QC,Tenant,2.6,504.59,-2.0,Annual,Yes,0,2,Denied,0,1,10,1,None,7,Renewed
H500265,2026-05-10,58,ON,Home,12.7,1430.43,3.7,Annual,No,1,0,None,0,3,6,2,None,13,Renewed
H500266,2026-05-04,49,MB,Auto,0.4,3053.88,16.0,Monthly,No,2,0,None,0,1,8,1,None,12,Lapsed
H500267,2025-10-08,52,AB,Auto+Home Bundle,0.3,4930.58,4.0,Annual,Yes,3,1,Denied,0,4,10,1,None,7,Lapsed
H500268,2026-04-04,60,AB,Home,20.1,1698.86,-3.7,Monthly,Yes,0,1,Denied,0,2,6,1,None,11,Renewed
H500269,2026-03-09,48,ON,Auto+Home Bundle,1.8,4640.22,-4.1,Monthly,No,0,0,None,0,0,8,1,New Child,11,Renewed
H500270,2024-07-04,79,QC,Auto,8.1,2382.45,7.9,Monthly,No,1,1,Approved,3,1,10,1,None,13,Renewed
H500271,2026-01-10,20,ON,Tenant,3.7,285.85,8.1,Monthly,Yes,0,0,None,0,2,10,1,None,11,Renewed
H500272,2025-06-03,31,ON,Life,0.3,937.44,5.5,Annual,No,1,0,None,0,3,7,1,New Child,12,Renewed
H500273,2024-08-14,47,ON,Auto+Home Bundle,6.1,4151.86,2.5,Monthly,Yes,2,0,None,0,1,6,2,New Child,5,Renewed
H500274,2024-12-20,51,ON,Auto,1.2,2442.04,6.6,Monthly,Yes,0,1,Approved,0,4,6,1,Divorce,11,Renewed
H500275,2026-05-25,60,BC,Home,0.5,1336.65,2.5,Monthly,Yes,0,1,Approved,0,3,6,1,None,12,Renewed
H500276,2025-02-23,59,QC,Life,13.9,2180.73,1.0,Annual,Yes,0,3,Approved,1,2,9,3,None,11,Renewed
H500277,2025-07-28,74,AB,Tenant,5.3,320.07,5.7,Monthly,No,1,3,Approved,0,1,9,3,None,10,Renewed
H500278,2025-12-23,59,BC,Auto,2.9,1100.05,-1.6,Monthly,Yes,1,1,Partial,0,2,7,2,None,15,Renewed
H500279,2025-01-28,51,NS,Auto+Home Bundle,4.2,3787.54,9.6,Monthly,Yes,0,0,None,0,1,9,1,New Child,9,Renewed
H500280,2024-10-07,50,BC,Auto,9.1,2774.41,6.0,Annual,No,0,1,Partial,0,2,4,1,Home Purchase,5,Renewed
H500281,2024-07-05,21,ON,Auto,0.6,1481.75,6.3,Monthly,No,2,1,Denied,0,6,5,2,Home Purchase,8,Renewed
H500282,2026-01-04,51,ON,Life,5.9,2433.6,5.2,Monthly,Yes,2,1,Approved,0,4,7,1,None,8,Renewed
H500283,2024-10-09,74,ON,Auto,3.9,1833.65,6.9,Monthly,No,0,1,Approved,0,2,6,1,Retirement,8,Renewed
H500284,2025-03-19,71,ON,Tenant,5.4,394.41,9.8,Annual,Yes,0,2,Approved,0,2,9,1,None,14,Renewed
H500285,2026-01-25,28,QC,Auto+Home Bundle,0.9,3105.04,-2.3,Monthly,Yes,2,3,Approved,0,0,9,1,Job Change,10,Renewed
H500286,2025-06-27,62,ON,Auto,0.3,2823.54,-2.0,Monthly,Yes,0,0,None,0,6,8,2,Marriage,1,Renewed
H500287,2024-12-02,59,QC,Auto,12.8,1176.91,-3.4,Monthly,Yes,0,1,Approved,0,6,5,1,Divorce,11,Renewed
H500288,2024-10-20,53,ON,Life,8.5,752.15,9.9,Monthly,No,0,0,None,0,0,9,1,Home Purchase,8,Renewed
H500289,2025-02-07,59,SK,Auto,1.3,1825.47,4.6,Monthly,No,0,0,None,0,1,8,1,None,7,Renewed
H500290,2026-02-09,53,QC,Home,2.0,1530.96,-1.5,Monthly,Yes,2,0,None,0,0,7,2,None,7,Renewed
H500291,2025-06-18,79,QC,Home,0.3,1264.52,11.9,Annual,No,0,0,None,0,2,9,1,None,5,Renewed
H500292,2024-12-02,33,QC,Life,3.1,1650.99,5.0,Monthly,No,0,1,Approved,1,2,7,1,Job Change,6,Renewed
H500293,2026-05-05,27,ON,Life,7.4,1321.51,7.3,Annual,No,0,0,None,0,1,7,2,Retirement,13,Renewed
H500294,2025-03-29,76,BC,Tenant,1.4,533.86,10.6,Monthly,No,0,1,Approved,0,3,9,1,Home Purchase,13,Lapsed
H500295,2025-01-03,48,ON,Life,9.8,2174.74,0.1,Monthly,Yes,0,2,Approved,0,1,8,1,None,3,Lapsed
H500296,2026-03-01,46,AB,Tenant,5.8,467.65,13.0,Monthly,No,3,0,None,2,2,6,1,None,8,Renewed
H500297,2025-07-05,56,ON,Auto+Home Bundle,2.2,2536.17,10.7,Annual,No,0,0,None,0,2,7,1,Marriage,11,Renewed
H500298,2024-08-02,63,ON,Home,8.3,2394.47,3.9,Annual,Yes,0,1,Partial,0,1,7,1,Job Change,9,Renewed
H500299,2026-02-19,71,QC,Auto+Home Bundle,2.9,4763.32,-4.2,Annual,Yes,0,1,Partial,2,1,7,2,Job Change,6,Renewed
H500300,2025-06-07,60,QC,Auto,9.6,3385.89,-1.9,Monthly,Yes,0,1,Approved,1,4,8,1,None,10,Renewed
H500301,2025-08-18,55,ON,Life,3.7,939.14,-1.4,Monthly,No,0,0,None,1,3,7,1,None,9,Renewed
H500302,2026-02-22,76,ON,Tenant,4.1,350.14,1.4,Monthly,Yes,0,4,Approved,0,1,9,3,Retirement,3,Renewed
H500303,2025-04-01,32,ON,Auto+Home Bundle,4.3,2548.28,5.4,Monthly,No,2,0,None,0,2,5,1,None,7,Lapsed
H500304,2024-11-18,81,ON,Life,9.0,2049.71,5.9,Monthly,No,0,0,None,0,3,8,1,Marriage,13,Renewed
H500305,2026-03-16,43,ON,Auto,2.2,2979.34,2.7,Monthly,No,0,0,None,0,3,6,1,Home Purchase,7,Renewed
H500306,2025-05-14,58,ON,Auto,3.0,3167.77,3.0,Monthly,Yes,0,2,Approved,0,4,8,2,None,15,Renewed
H500307,2025-01-30,22,BC,Life,11.6,2390.31,12.7,Monthly,No,0,0,None,0,1,8,2,None,14,Renewed
H500308,2025-01-01,45,QC,Tenant,18.8,571.58,-3.8,Monthly,Yes,0,2,Approved,2,1,10,1,Retirement,8,Renewed
H500309,2024-11-26,65,AB,Life,1.3,1920.49,0.9,Monthly,Yes,0,1,Approved,0,1,6,2,Home Purchase,7,Renewed
H500310,2025-02-23,71,QC,Home,3.6,2276.4,4.6,Monthly,Yes,0,1,Approved,3,3,8,2,None,10,Renewed
H500311,2024-09-09,68,ON,Auto,6.5,2112.21,23.4,Annual,Yes,0,1,Denied,0,1,6,2,Divorce,10,Lapsed
H500312,2025-11-17,81,AB,Auto,0.4,1253.15,20.3,Monthly,No,1,0,None,0,2,10,1,Marriage,6,Lapsed
H500313,2025-04-15,71,QC,Home,4.4,2211.38,3.0,Annual,No,0,2,Approved,0,3,9,1,None,6,Renewed
H500314,2025-06-13,29,AB,Auto,2.8,2187.15,15.0,Monthly,Yes,0,0,None,0,5,7,1,None,6,Renewed
H500315,2025-07-27,73,MB,Auto+Home Bundle,8.3,2097.05,7.4,Monthly,Yes,0,2,Approved,0,3,6,3,Divorce,8,Renewed
H500316,2025-11-08,27,QC,Home,4.2,1252.05,5.3,Monthly,Yes,0,1,Approved,0,4,6,2,None,13,Renewed
H500317,2026-04-07,78,QC,Life,0.3,1391.34,3.1,Monthly,Yes,0,1,Approved,0,3,9,2,None,11,Renewed
H500318,2025-06-10,56,ON,Auto,1.1,3086.24,5.2,Monthly,Yes,0,0,None,0,5,6,2,None,6,Renewed
H500319,2024-12-23,23,ON,Tenant,5.9,563.39,13.8,Annual,Yes,0,2,Approved,0,4,9,1,Home Purchase,6,Renewed
H500320,2024-07-29,33,ON,Home,0.4,1647.31,6.8,Monthly,Yes,1,4,Approved,0,1,10,1,New Child,7,Renewed
H500321,2025-05-17,38,BC,Tenant,7.5,557.08,-1.1,Annual,Yes,1,1,Denied,0,2,7,2,Retirement,12,Renewed
H500322,2025-10-03,48,ON,Auto,1.6,1110.8,17.6,Annual,No,0,2,Partial,0,3,8,1,None,9,Lapsed
H500323,2024-07-06,19,BC,Auto+Home Bundle,1.6,2513.92,-1.4,Monthly,No,0,3,Approved,2,4,9,2,None,7,Renewed
H500324,2025-02-08,37,BC,Life,5.6,612.75,13.2,Monthly,Yes,2,0,None,0,6,10,1,None,12,Renewed
H500325,2025-07-29,51,QC,Auto,4.9,1386.62,-8.0,Monthly,No,0,0,None,0,1,6,2,None,10,Renewed
H500326,2025-01-30,79,QC,Auto+Home Bundle,7.0,5079.0,-1.9,Monthly,Yes,0,1,Approved,0,2,7,2,None,12,Renewed
H500327,2026-03-03,43,BC,Home,2.2,1039.47,12.2,Annual,No,3,1,Denied,0,3,8,2,Retirement,15,Lapsed
H500328,2026-03-31,20,QC,Life,8.5,664.42,-4.2,Monthly,Yes,0,2,Partial,1,0,9,1,Job Change,9,Renewed
H500329,2024-07-06,78,ON,Auto+Home Bundle,19.8,3915.87,-1.8,Monthly,Yes,0,0,None,0,4,6,2,Divorce,14,Renewed
H500330,2026-04-06,34,NB,Life,3.3,2249.13,4.8,Monthly,Yes,2,0,None,0,2,7,1,None,13,Renewed
H500331,2024-10-06,76,QC,Home,11.3,1012.53,-4.6,Monthly,Yes,0,0,None,0,0,6,1,None,10,Renewed
H500332,2024-08-16,21,AB,Auto+Home Bundle,0.8,3355.93,9.5,Monthly,Yes,3,3,Approved,1,2,6,1,Retirement,16,Lapsed
H500333,2026-02-21,63,QC,Home,3.2,1035.78,16.2,Monthly,Yes,0,0,None,0,2,8,2,Marriage,7,Renewed
H500334,2025-05-02,59,MB,Auto,6.4,3228.17,9.5,Monthly,No,0,0,None,0,4,6,1,None,13,Renewed
H500335,2026-02-15,52,BC,Tenant,3.0,498.6,1.3,Annual,Yes,0,1,Approved,0,5,6,1,Retirement,8,Renewed
H500336,2026-02-07,70,SK,Auto,0.3,2433.89,0.3,Monthly,Yes,1,0,None,1,3,4,1,None,10,Renewed
H500337,2026-05-13,49,NB,Auto,7.8,2639.56,-0.0,Monthly,Yes,0,1,Approved,0,5,6,1,Retirement,14,Renewed
H500338,2025-05-29,42,QC,Auto+Home Bundle,6.5,3796.33,13.4,Monthly,Yes,1,1,Approved,0,1,7,1,None,15,Renewed
H500339,2024-08-09,22,BC,Auto,4.8,1403.25,15.1,Monthly,Yes,0,0,None,0,3,8,2,None,7,Renewed
H500340,2025-02-08,55,NB,Auto,0.5,1225.24,11.4,Monthly,Yes,0,0,None,3,1,10,2,None,7,Renewed
H500341,2024-07-14,29,BC,Auto,0.7,2538.71,-4.4,Monthly,Yes,0,0,None,0,0,7,2,None,8,Renewed
H500342,2025-01-26,26,ON,Home,10.3,1203.02,6.5,Annual,Yes,2,1,Approved,0,0,10,2,None,16,Lapsed
H500343,2026-01-04,41,SK,Auto,12.4,3524.97,-8.0,Monthly,Yes,0,1,Partial,0,4,8,2,None,9,Renewed
H500344,2026-03-22,34,AB,Auto,7.7,1701.19,8.9,Monthly,No,0,0,None,0,2,5,1,Divorce,11,Renewed
H500345,2024-11-29,25,ON,Auto+Home Bundle,2.7,3085.74,0.7,Monthly,Yes,0,1,Approved,1,2,8,1,Job Change,6,Renewed
H500346,2024-08-21,23,AB,Auto+Home Bundle,9.9,3778.19,1.6,Monthly,Yes,1,0,None,0,2,4,1,None,10,Renewed
H500347,2025-12-24,53,QC,Tenant,0.4,605.75,5.7,Monthly,Yes,0,0,None,0,2,5,1,Retirement,10,Renewed
H500348,2025-01-25,45,AB,Life,1.6,1206.08,0.8,Monthly,No,4,2,Approved,0,5,9,2,Job Change,6,Renewed
H500349,2025-06-23,59,ON,Home,6.9,1177.1,6.4,Monthly,Yes,0,1,Approved,0,2,8,2,None,12,Renewed
H500350,2025-06-22,47,ON,Auto+Home Bundle,6.7,2111.02,3.8,Annual,No,0,1,Approved,0,2,6,1,None,4,Lapsed
H500351,2025-09-13,53,SK,Auto,11.2,2026.81,11.2,Monthly,Yes,0,2,Approved,1,2,4,1,None,11,Renewed
H500352,2026-01-05,44,ON,Life,9.9,1413.32,11.9,Annual,No,0,0,None,0,4,10,2,None,11,Renewed
H500353,2025-12-06,63,QC,Home,4.6,2495.82,13.5,Monthly,Yes,0,0,None,0,2,10,1,New Child,11,Renewed
H500354,2024-11-21,49,QC,Auto,0.5,2984.52,4.4,Monthly,Yes,1,1,Partial,0,3,6,2,None,14,Renewed
H500355,2025-06-27,23,BC,Auto+Home Bundle,6.3,3373.04,0.4,Monthly,Yes,0,1,Approved,0,1,7,1,None,15,Renewed
H500356,2025-01-03,80,ON,Auto+Home Bundle,5.9,3643.32,20.3,Annual,No,0,0,None,0,1,6,2,Divorce,4,Renewed
H500357,2025-06-07,47,ON,Auto+Home Bundle,1.8,3396.44,-0.4,Monthly,Yes,1,1,Approved,0,7,7,1,New Child,6,Renewed
H500358,2025-10-24,81,ON,Tenant,0.3,516.54,13.2,Monthly,Yes,0,0,None,0,2,4,1,Job Change,5,Lapsed
H500359,2025-08-29,69,AB,Auto,3.2,2814.59,18.5,Annual,No,0,1,Approved,0,0,10,2,Home Purchase,12,Renewed
H500360,2024-09-15,28,BC,Auto,9.9,3396.89,8.4,Monthly,Yes,0,1,Approved,2,1,7,2,None,10,Renewed
H500361,2026-03-31,44,AB,Auto,6.6,3364.47,13.3,Monthly,No,0,0,None,0,0,6,2,Retirement,8,Renewed
H500362,2025-06-25,67,ON,Home,0.3,2532.19,7.8,Monthly,Yes,0,1,Approved,1,3,10,1,None,7,Renewed
H500363,2026-03-23,76,ON,Life,1.5,2001.62,17.9,Monthly,Yes,1,0,None,0,0,9,1,Divorce,10,Lapsed
H500364,2026-03-06,73,BC,Auto,1.9,1389.22,9.0,Monthly,Yes,1,1,Approved,0,3,7,1,Retirement,14,Renewed
H500365,2025-02-01,31,AB,Auto+Home Bundle,1.8,3625.51,-2.6,Monthly,No,0,0,None,0,1,9,2,Marriage,5,Renewed
H500366,2026-04-12,66,BC,Auto,2.9,2747.79,18.8,Annual,Yes,2,2,Approved,0,5,5,1,Marriage,7,Renewed
H500367,2025-06-22,32,QC,Auto,0.8,2565.62,13.5,Monthly,No,1,2,Approved,0,1,7,1,Retirement,8,Renewed
H500368,2025-10-18,62,BC,Auto+Home Bundle,12.5,3003.43,4.4,Monthly,Yes,0,0,None,0,4,6,1,New Child,11,Renewed
H500369,2025-03-03,59,ON,Auto+Home Bundle,4.0,3007.18,8.0,Monthly,Yes,0,0,None,0,3,9,2,None,8,Renewed
H500370,2025-01-17,45,AB,Life,2.9,1321.58,7.2,Monthly,Yes,0,0,None,0,0,5,1,None,8,Renewed
H500371,2024-10-05,20,NB,Auto,7.3,1179.6,-0.2,Monthly,No,0,0,None,0,2,9,1,None,8,Renewed
H500372,2025-02-05,22,QC,Home,3.3,2111.21,3.0,Monthly,Yes,2,1,Approved,0,2,5,1,Home Purchase,10,Renewed
H500373,2025-06-29,65,AB,Auto,9.3,3198.04,9.1,Monthly,No,0,0,None,0,3,4,2,Marriage,8,Renewed
H500374,2026-02-17,35,ON,Auto,1.3,3377.64,6.3,Annual,Yes,0,0,None,0,7,9,2,None,5,Renewed
H500375,2024-08-01,55,ON,Life,1.1,1519.79,10.2,Annual,Yes,0,1,Denied,0,1,9,1,None,8,Renewed
H500376,2026-05-15,51,BC,Auto+Home Bundle,0.8,4939.61,-2.5,Monthly,Yes,0,0,None,0,3,10,1,None,13,Renewed
H500377,2024-11-28,25,ON,Tenant,0.3,354.3,12.4,Annual,No,0,0,None,0,3,9,1,None,10,Renewed
H500378,2024-11-15,66,BC,Auto,0.3,3002.86,11.7,Annual,No,0,1,Approved,0,1,6,1,Retirement,10,Renewed
H500379,2024-07-30,75,AB,Auto,4.0,2548.3,13.8,Annual,Yes,1,0,None,0,1,10,1,None,14,Renewed
H500380,2024-09-18,30,AB,Auto+Home Bundle,1.1,3125.69,3.1,Annual,Yes,0,0,None,0,4,8,1,None,13,Renewed
H500381,2024-12-13,42,QC,Tenant,12.6,608.31,5.9,Monthly,No,3,2,Approved,0,2,7,2,Home Purchase,7,Renewed
H500382,2026-03-15,24,NB,Tenant,6.2,389.92,8.4,Monthly,Yes,2,0,None,0,3,8,1,New Child,14,Renewed
H500383,2025-10-18,21,BC,Auto,2.2,3246.08,2.7,Monthly,Yes,0,1,Approved,0,3,6,1,None,8,Renewed
H500384,2025-12-17,36,SK,Home,1.9,1499.27,16.8,Monthly,Yes,0,0,None,0,2,7,2,Retirement,5,Lapsed
H500385,2024-11-26,71,QC,Life,6.1,1715.33,21.2,Monthly,Yes,0,1,Approved,0,4,9,1,None,5,Renewed
H500386,2024-09-24,34,ON,Auto,0.3,1475.2,7.2,Annual,No,2,2,Approved,0,3,5,2,None,16,Renewed
H500387,2025-10-27,33,NS,Auto,2.6,2205.37,10.7,Monthly,Yes,0,0,None,0,4,9,1,Marriage,9,Renewed
H500388,2025-10-02,78,QC,Auto,0.6,3393.95,10.9,Monthly,No,2,1,Approved,1,2,8,2,Divorce,7,Lapsed
H500389,2024-10-22,25,ON,Auto,2.3,2456.17,12.0,Annual,No,0,0,None,0,2,10,2,Job Change,14,Renewed
H500390,2024-11-04,54,NS,Auto,1.9,1621.06,9.5,Monthly,No,0,1,Approved,0,3,9,2,None,11,Renewed
H500391,2024-12-08,22,ON,Auto,4.6,1787.36,1.1,Annual,Yes,0,0,None,0,3,10,1,Home Purchase,10,Renewed
H500392,2024-10-05,51,ON,Auto,3.3,1600.48,3.1,Annual,Yes,0,0,None,0,4,6,2,None,8,Renewed
H500393,2026-02-26,67,QC,Tenant,8.4,472.36,8.7,Monthly,No,0,4,Denied,0,2,10,1,None,4,Renewed
H500394,2025-11-09,70,ON,Home,0.3,1094.48,2.5,Monthly,Yes,0,3,Denied,0,0,8,2,New Child,8,Renewed
H500395,2024-12-18,25,ON,Home,7.4,2330.99,12.6,Monthly,No,0,0,None,0,1,8,1,New Child,11,Renewed
H500396,2026-03-16,63,AB,Home,15.1,1386.49,5.7,Monthly,Yes,0,0,None,0,0,9,1,None,12,Renewed
H500397,2026-03-17,27,MB,Auto+Home Bundle,1.0,4958.31,-1.8,Annual,Yes,0,4,Approved,0,3,9,3,None,4,Renewed
H500398,2025-05-12,43,QC,Auto,0.8,1953.89,3.0,Annual,Yes,1,1,Denied,1,4,9,1,None,7,Renewed
H500399,2025-02-05,53,ON,Life,5.9,2021.71,19.9,Monthly,Yes,0,1,Approved,0,3,8,1,Job Change,7,Renewed
H500400,2024-08-07,55,ON,Auto,2.8,3153.76,4.3,Monthly,No,2,0,None,1,5,9,2,None,10,Renewed
H500401,2026-05-03,29,ON,Auto+Home Bundle,1.6,3602.92,11.1,Monthly,No,0,1,Approved,0,2,7,2,None,5,Renewed
H500402,2024-09-14,27,ON,Tenant,0.4,572.07,1.4,Monthly,Yes,0,3,Approved,0,2,6,1,None,11,Renewed
H500403,2026-04-07,46,QC,Home,2.5,999.12,4.9,Monthly,Yes,2,0,None,0,0,8,1,None,10,Renewed
H500404,2026-02-07,32,SK,Auto,3.6,1129.24,10.8,Monthly,No,0,1,Approved,0,4,9,1,Divorce,9,Renewed
H500405,2024-10-05,25,ON,Home,6.4,1204.46,9.0,Annual,Yes,0,0,None,0,2,4,1,None,9,Renewed
